feature,importance
V1,0.26262247237574093
V5,0.5179949329012579
V6,0.5902777334032188
V8,0.00665683576983406
V14,0.11618281946672425
V15,0.0
V17,0.521606140048047
V18,0.29291916413120345
V19,0.20874625241578176
V20,0.4256102622910571
V21,1.2458824347647497
V22,0.022092952678094083
