feature,importance
V1,0.2131818572873982
V5,0.42261094736900895
V6,0.6348155770525874
V8,0.0003301594111258333
V14,0.08014397360469237
V15,0.0
V17,0.36438015364971027
V18,0.11706540870618357
V19,0.18854546303394687
V20,0.3810721381127674
V21,1.2778013199802483
V22,0.013528502578380919
